agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_grads_emp,y1_grads_emp_instate,y5_grads_emp,y5_grads_emp_instate,y10_grads_emp,y10_grads_emp_instate,y1_grads_nme,y5_grads_nme,y10_grads_nme,status_y1_grads_emp,status_y1_grads_emp_instate,status_y5_grads_emp,status_y5_grads_emp_instate,status_y10_grads_emp,status_y10_grads_emp_instate,status_y1_grads_nme,status_y5_grads_nme,status_y10_grads_nme,industry_name,state_name
34,S,09,18,2,13,2016,5,N,00,A,00,157.0,106.0,0.0,,0.0,,12.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,09,05,2,11,2019,3,N,00,A,00,923.0,602.0,0.0,,0.0,,301.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,09,05,2,13,2019,3,N,00,A,00,1261.0,1019.0,0.0,,0.0,,363.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,11,07,2,13,2011,5,N,00,A,00,87.0,63.0,91.0,50.0,0.0,,23.0,34.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,11,05,2,11,2013,3,N,00,A,00,15.0,10.0,23.0,13.0,0.0,,41.0,29.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,11,05,2,11,2016,3,N,00,A,00,42.0,19.0,0.0,,0.0,,25.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,11,07,2,13,2016,5,N,00,A,00,143.0,97.0,0.0,,0.0,,22.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,11,05,2,11,2019,3,N,00,A,00,44.0,21.0,0.0,,0.0,,39.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,11,2001,5,N,00,A,00,95.0,39.0,118.0,53.0,96.0,52.0,37.0,46.0,33.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,11,2001,5,N,00,A,00,590.0,468.0,503.0,458.0,503.0,408.0,269.0,200.0,172.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,11,2001,5,N,00,A,00,530.0,389.0,457.0,376.0,513.0,390.0,219.0,157.0,149.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2001,3,N,00,A,00,2474.0,2061.0,2677.0,1987.0,2578.0,1793.0,966.0,708.0,721.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,11,2001,5,N,00,A,00,1223.0,880.0,1289.0,825.0,1327.0,746.0,589.0,471.0,433.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,11,2001,5,N,00,A,00,115.0,36.0,0.0,,181.0,34.0,22.0,,23.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,13,2001,5,N,00,A,00,52.0,7.0,127.0,26.0,0.0,,0.0,1.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,13,2001,5,N,00,A,00,56.0,25.0,0.0,,91.0,33.0,26.0,,22.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,13,2001,5,N,00,A,00,100.0,16.0,68.0,9.0,0.0,,3.0,3.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2001,3,N,00,A,00,4622.0,4174.0,4643.0,4096.0,4295.0,3643.0,877.0,819.0,1215.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,13,2001,5,N,00,A,00,10917.0,10202.0,10415.0,9428.0,9852.0,8535.0,1166.0,1690.0,2435.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,13,2001,5,N,00,A,00,709.0,534.0,756.0,532.0,577.0,419.0,103.0,129.0,221.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2004,3,N,00,A,00,2549.0,1990.0,2667.0,1924.0,2780.0,1842.0,764.0,733.0,704.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2004,3,N,00,A,00,6862.0,6410.0,6861.0,6139.0,6388.0,5528.0,1082.0,1225.0,1698.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,11,2006,5,N,00,A,00,40.0,27.0,60.0,28.0,0.0,,13.0,11.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,11,2006,5,N,00,A,00,78.0,71.0,153.0,76.0,118.0,80.0,69.0,59.0,55.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,11,2006,5,N,00,A,00,344.0,207.0,316.0,226.0,368.0,219.0,107.0,69.0,66.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,11,2006,5,N,00,A,00,1369.0,733.0,1435.0,678.0,1507.0,599.0,503.0,442.0,405.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,11,2006,5,N,00,A,00,329.0,61.0,171.0,50.0,208.0,46.0,62.0,46.0,52.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,13,2006,5,N,00,A,00,52.0,12.0,0.0,,0.0,,3.0,,,1,1,5,5,5,5,1,5,5,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,13,2006,5,N,00,A,00,43.0,10.0,0.0,,0.0,,15.0,,,1,1,5,5,5,5,1,5,5,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,13,2006,5,N,00,A,00,0.0,,44.0,33.0,0.0,,,15.0,,5,5,1,1,5,5,5,1,5,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,13,2006,5,N,00,A,00,11838.0,10735.0,11342.0,9646.0,10488.0,8811.0,1776.0,2359.0,2972.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,13,2006,5,N,00,A,00,1030.0,724.0,878.0,612.0,704.0,503.0,156.0,209.0,308.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2007,3,N,00,A,00,1664.0,1263.0,1945.0,1374.0,2070.0,1268.0,681.0,481.0,487.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2007,3,N,00,A,00,6965.0,6453.0,7517.0,6562.0,7556.0,6156.0,2373.0,1819.0,2157.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2010,3,N,00,A,00,2246.0,1694.0,2478.0,1730.0,2341.0,1551.0,707.0,489.0,566.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2010,3,N,00,A,00,6995.0,6215.0,8532.0,7150.0,7912.0,6550.0,3218.0,1876.0,2388.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,11,2011,5,N,00,A,00,241.0,83.0,87.0,53.0,0.0,,46.0,26.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,11,2011,5,N,00,A,00,0.0,,78.0,22.0,0.0,,,2.0,,5,5,1,1,-1,-1,5,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,11,2011,5,N,00,A,00,122.0,60.0,78.0,54.0,0.0,,45.0,37.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,11,2011,5,N,00,A,00,2097.0,1123.0,2196.0,1008.0,0.0,,504.0,485.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,11,2011,5,N,00,A,00,280.0,58.0,335.0,50.0,0.0,,46.0,43.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,13,2011,5,N,00,A,00,64.0,29.0,148.0,45.0,0.0,,75.0,66.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,13,2011,5,N,00,A,00,11353.0,9796.0,10890.0,9052.0,0.0,,1799.0,2094.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,13,2011,5,N,00,A,00,1315.0,925.0,1089.0,839.0,0.0,,183.0,230.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2013,3,N,00,A,00,3567.0,2811.0,3583.0,2739.0,0.0,,915.0,721.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2013,3,N,00,A,00,7908.0,7177.0,8648.0,7380.0,0.0,,1936.0,1521.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,11,2016,5,N,00,A,00,209.0,126.0,0.0,,0.0,,63.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,02,2,11,2016,5,N,00,A,00,127.0,54.0,0.0,,0.0,,38.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,11,2016,5,N,00,A,00,135.0,80.0,0.0,,0.0,,61.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2016,3,N,00,A,00,5563.0,3986.0,0.0,,0.0,,1598.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,11,2016,5,N,00,A,00,6982.0,2220.0,0.0,,0.0,,1453.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,11,2016,5,N,00,A,00,252.0,84.0,0.0,,0.0,,59.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,01,2,13,2016,5,N,00,A,00,152.0,98.0,0.0,,0.0,,184.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,03,2,13,2016,5,N,00,A,00,85.0,26.0,0.0,,0.0,,42.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2016,3,N,00,A,00,6511.0,5862.0,0.0,,0.0,,1156.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,07,2,13,2016,5,N,00,A,00,13537.0,12424.0,0.0,,0.0,,1186.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,17,2,13,2016,5,N,00,A,00,1386.0,1073.0,0.0,,0.0,,159.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,11,2019,3,N,00,A,00,6748.0,4928.0,0.0,,0.0,,2554.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,13,05,2,13,2019,3,N,00,A,00,6321.0,5681.0,0.0,,0.0,,1066.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2004,3,N,00,A,00,74.0,71.0,168.0,78.0,84.0,52.0,36.0,29.0,33.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2004,3,N,00,A,00,293.0,278.0,339.0,260.0,274.0,236.0,94.0,103.0,106.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,11,2006,5,N,00,A,00,40.0,10.0,119.0,17.0,95.0,52.0,12.0,46.0,34.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,11,2006,5,N,00,A,00,93.0,45.0,211.0,83.0,84.0,42.0,39.0,33.0,35.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,07,2,11,2006,5,N,00,A,00,0.0,,51.0,24.0,55.0,16.0,,7.0,6.0,5,5,1,1,1,1,5,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,13,2006,5,N,00,A,00,75.0,19.0,0.0,,87.0,29.0,13.0,,33.0,1,1,5,5,1,1,1,5,1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,13,2006,5,N,00,A,00,202.0,135.0,257.0,166.0,233.0,142.0,99.0,65.0,50.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,07,2,13,2006,5,N,00,A,00,1144.0,1036.0,1067.0,902.0,1044.0,806.0,226.0,302.0,349.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,17,2,13,2006,5,N,00,A,00,0.0,,59.0,47.0,27.0,27.0,,23.0,36.0,5,5,1,1,1,1,5,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2007,3,N,00,A,00,61.0,49.0,147.0,65.0,108.0,47.0,34.0,29.0,30.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2007,3,N,00,A,00,410.0,398.0,454.0,414.0,467.0,370.0,200.0,172.0,198.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2010,3,N,00,A,00,114.0,61.0,73.0,54.0,95.0,52.0,42.0,24.0,20.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2010,3,N,00,A,00,400.0,362.0,379.0,331.0,352.0,308.0,194.0,195.0,213.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,11,2011,5,N,00,A,00,228.0,163.0,362.0,248.0,0.0,,354.0,206.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,11,2011,5,N,00,A,00,70.0,55.0,179.0,125.0,0.0,,148.0,88.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,04,2,11,2011,5,N,00,A,00,0.0,,47.0,7.0,0.0,,,3.0,,5,5,1,1,-1,-1,5,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,13,2011,5,N,00,A,00,104.0,57.0,350.0,185.0,0.0,,159.0,107.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,13,2011,5,N,00,A,00,188.0,130.0,305.0,225.0,0.0,,252.0,144.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,07,2,13,2011,5,N,00,A,00,928.0,834.0,863.0,721.0,0.0,,210.0,260.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,17,2,13,2011,5,N,00,A,00,127.0,88.0,113.0,77.0,0.0,,31.0,34.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,18,2,13,2011,5,N,00,A,00,53.0,25.0,0.0,,0.0,,1.0,,,1,1,5,5,-1,-1,1,5,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2013,3,N,00,A,00,150.0,88.0,140.0,81.0,0.0,,53.0,19.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2013,3,N,00,A,00,497.0,436.0,476.0,398.0,0.0,,189.0,175.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,11,2016,5,N,00,A,00,427.0,276.0,0.0,,0.0,,631.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,11,2016,5,N,00,A,00,263.0,204.0,0.0,,0.0,,297.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2016,3,N,00,A,00,250.0,139.0,0.0,,0.0,,63.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,07,2,11,2016,5,N,00,A,00,57.0,28.0,0.0,,0.0,,11.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,02,2,13,2016,5,N,00,A,00,306.0,272.0,0.0,,0.0,,215.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,03,2,13,2016,5,N,00,A,00,267.0,185.0,0.0,,0.0,,216.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2016,3,N,00,A,00,369.0,333.0,0.0,,0.0,,119.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,07,2,13,2016,5,N,00,A,00,1024.0,895.0,0.0,,0.0,,175.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,17,2,13,2016,5,N,00,A,00,89.0,64.0,0.0,,0.0,,17.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,18,2,13,2016,5,N,00,A,00,63.0,42.0,0.0,,0.0,,2.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,11,2019,3,N,00,A,00,190.0,136.0,0.0,,0.0,,102.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,15,05,2,13,2019,3,N,00,A,00,426.0,369.0,0.0,,0.0,,141.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,11,2001,5,N,00,A,00,1340.0,838.0,1252.0,807.0,1347.0,782.0,591.0,499.0,547.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,11,2001,5,N,00,A,00,364.0,137.0,526.0,179.0,472.0,171.0,99.0,121.0,83.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,11,2001,5,N,00,A,00,1278.0,713.0,1231.0,681.0,1068.0,626.0,366.0,366.0,340.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2001,3,N,00,A,00,2317.0,2017.0,2797.0,2119.0,2579.0,1957.0,720.0,437.0,523.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,11,2001,5,N,00,A,00,2703.0,2184.0,2884.0,2058.0,2631.0,1817.0,876.0,769.0,875.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,13,2001,5,N,00,A,00,112.0,44.0,231.0,69.0,256.0,73.0,30.0,21.0,29.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,13,2001,5,N,00,A,00,167.0,47.0,151.0,32.0,239.0,47.0,21.0,15.0,17.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,13,2001,3,N,00,A,00,8793.0,7186.0,9400.0,7022.0,8581.0,6343.0,2452.0,2084.0,2885.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,13,2001,5,N,00,A,00,20059.0,16120.0,19083.0,14564.0,17342.0,12834.0,2132.0,3299.0,4984.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,13,2001,5,N,00,A,00,564.0,441.0,587.0,408.0,432.0,312.0,103.0,110.0,208.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2004,3,N,00,A,00,2217.0,1749.0,2386.0,1718.0,2246.0,1575.0,541.0,432.0,412.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,13,2004,3,N,00,A,00,9986.0,8202.0,9528.0,7600.0,8805.0,6852.0,2131.0,2433.0,2938.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,11,2006,5,N,00,A,00,1556.0,1025.0,1806.0,1210.0,1605.0,1025.0,1123.0,875.0,837.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,11,2006,5,N,00,A,00,592.0,140.0,431.0,140.0,487.0,176.0,91.0,92.0,85.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,11,2006,5,N,00,A,00,1495.0,896.0,1318.0,914.0,1700.0,943.0,659.0,437.0,483.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,11,2006,5,N,00,A,00,3861.0,2391.0,3918.0,2110.0,4037.0,1915.0,1328.0,998.0,1034.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,11,2006,5,N,00,A,00,243.0,38.0,250.0,32.0,272.0,38.0,50.0,63.0,74.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,13,2006,5,N,00,A,00,220.0,208.0,294.0,249.0,257.0,218.0,158.0,155.0,116.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,13,2006,5,N,00,A,00,164.0,59.0,180.0,53.0,212.0,48.0,30.0,30.0,37.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,13,2006,5,N,00,A,00,657.0,330.0,671.0,345.0,856.0,397.0,179.0,174.0,186.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,13,2006,5,N,00,A,00,36264.0,31205.0,34469.0,28540.0,32584.0,25910.0,3881.0,5777.0,7704.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,13,2006,5,N,00,A,00,1096.0,806.0,1218.0,768.0,961.0,621.0,274.0,342.0,480.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,18,2,13,2006,5,N,00,A,00,179.0,133.0,103.0,103.0,99.0,85.0,5.0,18.0,47.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2007,3,N,00,A,00,2408.0,1525.0,2360.0,1555.0,2378.0,1473.0,750.0,473.0,457.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,13,2007,3,N,00,A,00,10902.0,9442.0,11679.0,9392.0,11141.0,8587.0,3256.0,2788.0,3341.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2010,3,N,00,A,00,2396.0,1721.0,2766.0,1670.0,2764.0,1591.0,760.0,485.0,503.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,13,2010,3,N,00,A,00,10757.0,9203.0,11901.0,9490.0,11046.0,8606.0,3601.0,2590.0,3223.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,11,2011,5,N,00,A,00,3548.0,2649.0,3841.0,3013.0,0.0,,2363.0,1418.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,11,2011,5,N,00,A,00,640.0,301.0,518.0,332.0,0.0,,211.0,162.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,11,2011,5,N,00,A,00,1996.0,1253.0,2494.0,1592.0,0.0,,906.0,591.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,11,2011,5,N,00,A,00,3180.0,1271.0,3545.0,1127.0,0.0,,1050.0,806.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,11,2011,5,N,00,A,00,265.0,57.0,250.0,36.0,0.0,,44.0,46.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,13,2011,5,N,00,A,00,281.0,242.0,394.0,318.0,0.0,,283.0,204.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,13,2011,5,N,00,A,00,132.0,26.0,219.0,88.0,0.0,,26.0,26.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,13,2011,5,N,00,A,00,885.0,431.0,924.0,483.0,0.0,,310.0,204.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,13,2011,5,N,00,A,00,26222.0,22410.0,25362.0,20676.0,0.0,,3027.0,3757.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,13,2011,5,N,00,A,00,1378.0,972.0,1442.0,954.0,0.0,,265.0,300.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,18,2,13,2011,5,N,00,A,00,225.0,114.0,149.0,112.0,0.0,,8.0,22.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2013,3,N,00,A,00,2807.0,1678.0,3066.0,1662.0,0.0,,568.0,405.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,13,2013,3,N,00,A,00,7858.0,6527.0,8245.0,6318.0,0.0,,1952.0,1609.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,01,2,11,2016,5,N,00,A,00,3006.0,2469.0,0.0,,0.0,,2089.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,02,2,11,2016,5,N,00,A,00,495.0,271.0,0.0,,0.0,,170.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,03,2,11,2016,5,N,00,A,00,1818.0,1351.0,0.0,,0.0,,921.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,05,2,11,2016,3,N,00,A,00,4148.0,2378.0,0.0,,0.0,,831.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,07,2,11,2016,5,N,00,A,00,5489.0,1970.0,0.0,,0.0,,1925.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
34,S,17,17,2,11,2016,5,N,00,A,00,340.0,59.0,0.0,,0.0,,58.0,,,1,1,-1,-1,-1,-1,1,-1,-1,All NAICS Sectors,National (50 States + DC)
